VARIABLES = k,g0,g1,g2,g3,g4,a1,a2,a3,a4
  1.58507480D-01  9.92559528D-01  9.03741193D-01  9.49134581D-01  9.79421263D-01  9.88221989D-01  7.51197408D+00  5.05610786D+00  2.58096005D+00  1.56050686D+00
  1.66533356D-01  9.92983582D-01  9.06920652D-01  9.51314087D-01  9.80537162D-01  9.88889007D-01  7.63658422D+00  5.10031194D+00  2.58669848D+00  1.56151966D+00
  1.74923144D-01  9.93383633D-01  9.09960069D-01  9.53365543D-01  9.81579974D-01  9.89515788D-01  7.78014245D+00  5.14572406D+00  2.59033568D+00  1.56194487D+00
  1.83691439D-01  9.93769070D-01  9.12983994D-01  9.55373618D-01  9.82585007D-01  9.90119030D-01  7.94248960D+00  5.19325024D+00  2.59254677D+00  1.56196227D+00
  1.92853344D-01  9.94134031D-01  9.15882072D-01  9.57252853D-01  9.83522799D-01  9.90687091D-01  8.12002470D+00  5.24408665D+00  2.59462527D+00  1.56190618D+00
  2.02424488D-01  9.94476124D-01  9.18798224D-01  9.59076726D-01  9.84405607D-01  9.91219809D-01  8.30601320D+00  5.29907805D+00  2.59807005D+00  1.56216211D+00
  2.12421040D-01  9.94795418D-01  9.21524569D-01  9.60768528D-01  9.85223659D-01  9.91715594D-01  8.49246242D+00  5.35828089D+00  2.60408070D+00  1.56304001D+00
  2.22859724D-01  9.95102652D-01  9.24175566D-01  9.62410878D-01  9.86017830D-01  9.92194532D-01  8.67284899D+00  5.42095187D+00  2.61318122D+00  1.56467910D+00
  2.33757839D-01  9.95405679D-01  9.26932376D-01  9.64106967D-01  9.86818905D-01  9.92670354D-01  8.84461946D+00  5.48596978D+00  2.62511217D+00  1.56701915D+00
  2.45133271D-01  9.95690903D-01  9.29531336D-01  9.65699153D-01  9.87570688D-01  9.93117839D-01  9.01042807D+00  5.55241125D+00  2.63896712D+00  1.56983309D+00
  2.57004514D-01  9.95965289D-01  9.32034614D-01  9.67239345D-01  9.88300200D-01  9.93549837D-01  9.17741932D+00  5.61985481D+00  2.65343668D+00  1.57278881D+00
  2.69390684D-01  9.96232294D-01  9.34449594D-01  9.68717320D-01  9.89001907D-01  9.93968337D-01  9.35457359D+00  5.68818496D+00  2.66705121D+00  1.57551399D+00
  2.82311542D-01  9.96484269D-01  9.36816436D-01  9.70191223D-01  9.89694576D-01  9.94370069D-01  9.54915163D+00  5.75711988D+00  2.67842405D+00  1.57766194D+00
  2.95787505D-01  9.96723514D-01  9.39115169D-01  9.71585860D-01  9.90343343D-01  9.94749389D-01  9.76406458D+00  5.82600925D+00  2.68655270D+00  1.57898745D+00
  3.09839673D-01  9.96948865D-01  9.41344361D-01  9.72908343D-01  9.90951927D-01  9.95105958D-01  9.99781235D+00  5.89431325D+00  2.69116376D+00  1.57942498D+00
  3.24489843D-01  9.97154302D-01  9.43493024D-01  9.74149466D-01  9.91509998D-01  9.95431382D-01  1.02472680D+01  5.96263179D+00  2.69295925D+00  1.57913561D+00
  3.39760529D-01  9.97349817D-01  9.45580712D-01  9.75350752D-01  9.92044081D-01  9.95741600D-01  1.05117890D+01  6.03360804D+00  2.69356770D+00  1.57848253D+00
  3.55674985D-01  9.97538490D-01  9.47568741D-01  9.76466432D-01  9.92537121D-01  9.96035982D-01  1.07961618D+01  6.11192289D+00  2.69510204D+00  1.57792165D+00
  3.72257223D-01  9.97715217D-01  9.49538026D-01  9.77562886D-01  9.93012461D-01  9.96314469D-01  1.11105062D+01  6.20309177D+00  2.69944510D+00  1.57784282D+00
  3.89532035D-01  9.97889214D-01  9.51398827D-01  9.78600740D-01  9.93470756D-01  9.96586820D-01  1.14670700D+01  6.31157907D+00  2.70758898D+00  1.57843634D+00
  4.07525016D-01  9.98041274D-01  9.53176270D-01  9.79565204D-01  9.93880638D-01  9.96826391D-01  1.18755115D+01  6.43923412D+00  2.71937340D+00  1.57965476D+00
  4.26262582D-01  9.98185471D-01  9.54955715D-01  9.80537884D-01  9.94285032D-01  9.97056672D-01  1.23387418D+01  6.58478088D+00  2.73373377D+00  1.58128231D+00
  4.45771998D-01  9.98322024D-01  9.56656140D-01  9.81458521D-01  9.94666226D-01  9.97274159D-01  1.28508477D+01  6.74433231D+00  2.74923917D+00  1.58305386D+00
  4.66081399D-01  9.98450215D-01  9.58333470D-01  9.82316431D-01  9.95012214D-01  9.97475488D-01  1.33979964D+01  6.91245587D+00  2.76456871D+00  1.58474340D+00
  4.87219810D-01  9.98566343D-01  9.59954091D-01  9.83125619D-01  9.95329228D-01  9.97658120D-01  1.39628743D+01  7.08359845D+00  2.77876818D+00  1.58619415D+00
  5.09217176D-01  9.98669576D-01  9.61522306D-01  9.83909187D-01  9.95627433D-01  9.97824216D-01  1.45323115D+01  7.25409596D+00  2.79142382D+00  1.58733149D+00
  5.32104384D-01  9.98767973D-01  9.63065684D-01  9.84663502D-01  9.95908589D-01  9.97981684D-01  1.51057410D+01  7.42467341D+00  2.80294015D+00  1.58821057D+00
  5.55913288D-01  9.98861752D-01  9.64512919D-01  9.85364215D-01  9.96169437D-01  9.98130078D-01  1.57003075D+01  7.60237688D+00  2.81485716D+00  1.58908967D+00
  5.80676735D-01  9.98952472D-01  9.65935744D-01  9.86055285D-01  9.96423792D-01  9.98273945D-01  1.63489937D+01  7.80039479D+00  2.82988909D+00  1.59045782D+00
  6.06428592D-01  9.99035471D-01  9.67282458D-01  9.86690677D-01  9.96653792D-01  9.98404983D-01  1.70916011D+01  8.03503620D+00  2.85140684D+00  1.59294739D+00
  6.33203774D-01  9.99111486D-01  9.68558564D-01  9.87291969D-01  9.96869370D-01  9.98525872D-01  1.79624680D+01  8.32073461D+00  2.88239314D+00  1.59712746D+00
  6.61038269D-01  9.99175771D-01  9.69777032D-01  9.87840517D-01  9.97053452D-01  9.98628043D-01  1.89803386D+01  8.66509253D+00  2.92423068D+00  1.60324976D+00
  6.89969168D-01  9.99238378D-01  9.70935735D-01  9.88361769D-01  9.97228874D-01  9.98726735D-01  2.01439357D+01  9.06597431D+00  2.97585622D+00  1.61106505D+00
  7.20034692D-01  9.99289596D-01  9.72063987D-01  9.88864044D-01  9.97388079D-01  9.98810521D-01  2.14334760D+01  9.51174898D+00  3.03376473D+00  1.61982341D+00
  7.51274227D-01  9.99338805D-01  9.73177607D-01  9.89357501D-01  9.97542150D-01  9.98891189D-01  2.28162478D+01  9.98461150D+00  3.09304340D+00  1.62850251D+00
  7.83728344D-01  9.99385128D-01  9.74247944D-01  9.89835768D-01  9.97693534D-01  9.98968517D-01  2.42544158D+01  1.04659148D+01  3.14910732D+00  1.63618561D+00
  8.17438842D-01  9.99422051D-01  9.75267908D-01  9.90267605D-01  9.97815936D-01  9.99029822D-01  2.57142020D+01  1.09418337D+01  3.19935701D+00  1.64240483D+00
  8.52448769D-01  9.99457822D-01  9.76229846D-01  9.90671159D-01  9.97930023D-01  9.99088261D-01  2.71755090D+01  1.14075561D+01  3.24394669D+00  1.64726795D+00
  8.88802459D-01  9.99492420D-01  9.77211238D-01  9.91077410D-01  9.98042820D-01  9.99145246D-01  2.86392672D+01  1.18685816D+01  3.28535126D+00  1.65131849D+00
  9.26545565D-01  9.99522929D-01  9.78197963D-01  9.91470785D-01  9.98144677D-01  9.99195673D-01  3.01281327D+01  1.23385461D+01  3.32711717D+00  1.65524640D+00
  9.65725090D-01  9.99554719D-01  9.79119763D-01  9.91846247D-01  9.98247124D-01  9.99247726D-01  3.16775684D+01  1.28341909D+01  3.37256369D+00  1.65963722D+00
  1.00638942D+00  9.99583138D-01  9.80035706D-01  9.92223077D-01  9.98347123D-01  9.99295755D-01  3.33195284D+01  1.33693036D+01  3.42402646D+00  1.66487569D+00
  1.04858838D+00  9.99608466D-01  9.80900068D-01  9.92566566D-01  9.98433856D-01  9.99337871D-01  3.50665556D+01  1.39500485D+01  3.48272959D+00  1.67118112D+00
  1.09237321D+00  9.99629283D-01  9.81696516D-01  9.92875651D-01  9.98506687D-01  9.99372446D-01  3.69049285D+01  1.45734787D+01  3.54898415D+00  1.67867182D+00
  1.13779669D+00  9.99650941D-01  9.82516696D-01  9.93194827D-01  9.98582899D-01  9.99408582D-01  3.87998864D+01  1.52293529D+01  3.62239190D+00  1.68738471D+00
  1.18491310D+00  9.99670043D-01  9.83323585D-01  9.93510415D-01  9.98655743D-01  9.99441430D-01  4.07080576D+01  1.59036910D+01  3.70196034D+00  1.69725755D+00
  1.23377829D+00  9.99688027D-01  9.84069501D-01  9.93798398D-01  9.98721386D-01  9.99471704D-01  4.25882032D+01  1.65818385D+01  3.78619998D+00  1.70812278D+00
  1.28444972D+00  9.99702509D-01  9.84750478D-01  9.94062069D-01  9.98779289D-01  9.99496855D-01  4.44038784D+01  1.72494783D+01  3.87323396D+00  1.71973165D+00
  1.33698650D+00  9.99717194D-01  9.85412357D-01  9.94319394D-01  9.98837023D-01  9.99522266D-01  4.61182851D+01  1.78915727D+01  3.96084777D+00  1.73177994D+00
  1.39144943D+00  9.99730589D-01  9.86050794D-01  9.94567249D-01  9.98890691D-01  9.99545464D-01  4.76880293D+01  1.84909002D+01  4.04645397D+00  1.74390455D+00
  1.44790101D+00  9.99742538D-01  9.86667926D-01  9.94803981D-01  9.98940882D-01  9.99566520D-01  4.90647967D+01  1.90287204D+01  4.12713523D+00  1.75566601D+00
  1.50640554D+00  9.99754664D-01  9.87283334D-01  9.95041911D-01  9.98991860D-01  9.99587952D-01  5.02097679D+01  1.94891555D+01  4.20000517D+00  1.76656695D+00
  1.56702911D+00  9.99765299D-01  9.87863527D-01  9.95267229D-01  9.99039202D-01  9.99607146D-01  5.11157859D+01  1.98659844D+01  4.26289116D+00  1.77613072D+00
  1.62983967D+00  9.99775356D-01  9.88403230D-01  9.95476092D-01  9.99083386D-01  9.99625199D-01  5.18227583D+01  2.01674706D+01  4.31493914D+00  1.78399696D+00
  1.69490708D+00  9.99785789D-01  9.88945594D-01  9.95687793D-01  9.99128889D-01  9.99643921D-01  5.24111533D+01  2.04145396D+01  4.35659286D+00  1.78995432D+00
  1.76230313D+00  9.99795944D-01  9.89452087D-01  9.95888202D-01  9.99172752D-01  9.99662084D-01  5.29704658D+01  2.06314156D+01  4.38877597D+00  1.79387425D+00
  1.83210160D+00  9.99805989D-01  9.89956889D-01  9.96089935D-01  9.99216976D-01  9.99680213D-01  5.35571633D+01  2.08333542D+01  4.41175924D+00  1.79560099D+00
  1.90437832D+00  9.99814655D-01  9.90452526D-01  9.96281472D-01  9.99256483D-01  9.99695938D-01  5.41660876D+01  2.10187998D+01  4.42454485D+00  1.79490549D+00
  1.97921120D+00  9.99822888D-01  9.90918050D-01  9.96461205D-01  9.99293878D-01  9.99710846D-01  5.47326616D+01  2.11708379D+01  4.42531440D+00  1.79157359D+00
  2.05668028D+00  9.99831122D-01  9.91364360D-01  9.96633778D-01  9.99330544D-01  9.99725678D-01  5.51661778D+01  2.12674479D+01  4.41281829D+00  1.78560587D+00
  2.13686779D+00  9.99838319D-01  9.91778229D-01  9.96790999D-01  9.99362545D-01  9.99738510D-01  5.53993889D+01  2.12958851D+01  4.38804789D+00  1.77742982D+00
  2.21985820D+00  9.99845622D-01  9.92220441D-01  9.96957429D-01  9.99395413D-01  9.99751557D-01  5.54332487D+01  2.12651438D+01  4.35538098D+00  1.76800755D+00
  2.30573826D+00  9.99852570D-01  9.92601180D-01  9.97103345D-01  9.99424931D-01  9.99763654D-01  5.53564437D+01  2.12107744D+01  4.32252635D+00  1.75875222D+00
  2.39459705D+00  9.99859564D-01  9.92978684D-01  9.97249055D-01  9.99454554D-01  9.99775828D-01  5.53259985D+01  2.11879108D+01  4.29892614D+00  1.75122968D+00
  2.48652607D+00  9.99866921D-01  9.93358011D-01  9.97393667D-01  9.99484136D-01  9.99788360D-01  5.55099927D+01  2.12525562D+01  4.29287173D+00  1.74671102D+00
  2.58161926D+00  9.99873633D-01  9.93699427D-01  9.97525411D-01  9.99511282D-01  9.99799815D-01  5.60142069D+01  2.14378667D+01  4.30836862D+00  1.74573649D+00
  2.67997304D+00  9.99879697D-01  9.94019467D-01  9.97649896D-01  9.99536789D-01  9.99810320D-01  5.68287820D+01  2.17371628D+01  4.34324711D+00  1.74788695D+00
  2.78168643D+00  9.99884853D-01  9.94338138D-01  9.97770292D-01  9.99560229D-01  9.99819462D-01  5.78245307D+01  2.21034600D+01  4.38959668D+00  1.75187833D+00
  2.88686105D+00  9.99889697D-01  9.94641715D-01  9.97885686D-01  9.99582624D-01  9.99828086D-01  5.88014360D+01  2.24661991D+01  4.43636818D+00  1.75592742D+00
  2.99560121D+00  9.99894365D-01  9.94929244D-01  9.97995147D-01  9.99603930D-01  9.99836344D-01  5.95623573D+01  2.27559312D+01  4.47279664D+00  1.75820424D+00
  3.10801394D+00  9.99899079D-01  9.95219572D-01  9.98105555D-01  9.99625430D-01  9.99844685D-01  5.99744148D+01  2.29245100D+01  4.49106401D+00  1.75719127D+00
  3.22420909D+00  9.99903939D-01  9.95522561D-01  9.98220691D-01  9.99647791D-01  9.99853328D-01  5.99940759D+01  2.29534228D+01  4.48742245D+00  1.75188958D+00
  3.34429937D+00  9.99908846D-01  9.95823169D-01  9.98336371D-01  9.99670418D-01  9.99862080D-01  5.96557564D+01  2.28509539D+01  4.46202946D+00  1.74192081D+00
  3.46840042D+00  9.99913119D-01  9.96077818D-01  9.98434721D-01  9.99689642D-01  9.99869546D-01  5.90402968D+01  2.26436354D+01  4.41819752D+00  1.72758486D+00
  3.59663087D+00  9.99917209D-01  9.96311072D-01  9.98525818D-01  9.99707615D-01  9.99876596D-01  5.82429632D+01  2.23673795D+01  4.36157633D+00  1.70988109D+00
  3.72911240D+00  9.99921029D-01  9.96529792D-01  9.98608845D-01  9.99723733D-01  9.99882998D-01  5.73552142D+01  2.20614879D+01  4.29946786D+00  1.69047512D+00
  3.86596983D+00  9.99924640D-01  9.96733480D-01  9.98685966D-01  9.99738722D-01  9.99888983D-01  5.64652681D+01  2.17666768D+01  4.24034338D+00  1.67161333D+00
  4.00733117D+00  9.99928003D-01  9.96926711D-01  9.98760148D-01  9.99753007D-01  9.99894558D-01  5.56711244D+01  2.15261569D+01  4.19352384D+00  1.65598628D+00
  4.15332769D+00  9.99931446D-01  9.97114124D-01  9.98832580D-01  9.99766999D-01  9.99900103D-01  5.50895735D+01  2.13862169D+01  4.16868685D+00  1.64648177D+00
  4.30409401D+00  9.99934759D-01  9.97274960D-01  9.98895924D-01  9.99779442D-01  9.99905196D-01  5.48435286D+01  2.13914249D+01  4.17460167D+00  1.64571546D+00
  4.45976814D+00  9.99937943D-01  9.97451907D-01  9.98965587D-01  9.99793047D-01  9.99910490D-01  5.50228812D+01  2.15721127D+01  4.21676670D+00  1.65530274D+00
  4.62049158D+00  9.99941323D-01  9.97617798D-01  9.99031092D-01  9.99805901D-01  9.99915690D-01  5.56354663D+01  2.19281379D+01  4.29456458D+00  1.67506585D+00
  4.78640939D+00  9.99944263D-01  9.97769455D-01  9.99090966D-01  9.99817669D-01  9.99920384D-01  5.65792854D+01  2.24186806D+01  4.39952756D+00  1.70259769D+00
  4.95767027D+00  9.99946754D-01  9.97930481D-01  9.99154358D-01  9.99830064D-01  9.99925019D-01  5.76606824D+01  2.29673520D+01  4.51632244D+00  1.73358582D+00
  5.13442660D+00  9.99948989D-01  9.98070148D-01  9.99210406D-01  9.99841114D-01  9.99929152D-01  5.86559609D+01  2.34835771D+01  4.62671667D+00  1.76293744D+00
  5.31683459D+00  9.99951061D-01  9.98201614D-01  9.99262743D-01  9.99851345D-01  9.99932968D-01  5.93845091D+01  2.38904656D+01  4.71490168D+00  1.78625467D+00
  5.50505430D+00  9.99953105D-01  9.98322952D-01  9.99312548D-01  9.99861283D-01  9.99936708D-01  5.97538463D+01  2.41449035D+01  4.77162768D+00  1.80097638D+00
  5.69924974D+00  9.99955337D-01  9.98456726D-01  9.99368321D-01  9.99872519D-01  9.99940892D-01  5.97586057D+01  2.42413339D+01  4.79542487D+00  1.80672481D+00
  5.89958897D+00  9.99957153D-01  9.98564861D-01  9.99412041D-01  9.99881175D-01  9.99944166D-01  5.94480482D+01  2.42016685D+01  4.79101797D+00  1.80487696D+00
  6.10624415D+00  9.99958763D-01  9.98664091D-01  9.99451732D-01  9.99888920D-01  9.99947065D-01  5.88927553D+01  2.40608907D+01  4.76641642D+00  1.79774512D+00
  6.31939166D+00  9.99960260D-01  9.98753770D-01  9.99487857D-01  9.99895978D-01  9.99949724D-01  5.81702683D+01  2.38566269D+01  4.73025432D+00  1.78779165D+00
  6.53921218D+00  9.99961788D-01  9.98838706D-01  9.99523569D-01  9.99903137D-01  9.99952439D-01  5.73661038D+01  2.36244495D+01  4.69010241D+00  1.77710323D+00
  6.76589077D+00  9.99963210D-01  9.98919922D-01  9.99557063D-01  9.99909776D-01  9.99954955D-01  5.65729516D+01  2.33954542D+01  4.65158295D+00  1.76712396D+00
  6.99961696D+00  9.99964510D-01  9.98990916D-01  9.99586457D-01  9.99915614D-01  9.99957199D-01  5.58760711D+01  2.31925027D+01  4.61783700D+00  1.75854940D+00
  7.24058485D+00  9.99965823D-01  9.99059555D-01  9.99615650D-01  9.99921510D-01  9.99959472D-01  5.53287976D+01  2.30252900D+01  4.58923258D+00  1.75133149D+00
  7.48899321D+00  9.99967049D-01  9.99124492D-01  9.99643029D-01  9.99927010D-01  9.99961590D-01  5.49340319D+01  2.28879147D+01  4.56363287D+00  1.74482815D+00
  7.74504555D+00  9.99968432D-01  9.99201190D-01  9.99675595D-01  9.99933563D-01  9.99964066D-01  5.46461630D+01  2.27622792D+01  4.53747160D+00  1.73811764D+00
  8.00895024D+00  9.99969730D-01  9.99275646D-01  9.99706341D-01  9.99939637D-01  9.99966363D-01  5.43940409D+01  2.26263473D+01  4.50725454D+00  1.73036768D+00
  8.28092063D+00  9.99970756D-01  9.99331804D-01  9.99729066D-01  9.99944096D-01  9.99968093D-01  5.41100042D+01  2.24619558D+01  4.47057620D+00  1.72104860D+00
  8.56117508D+00  9.99971832D-01  9.99388561D-01  9.99752710D-01  9.99948815D-01  9.99969923D-01  5.37458256D+01  2.22570451D+01  4.42602136D+00  1.70986766D+00
  8.84993714D+00  9.99972918D-01  9.99445977D-01  9.99776677D-01  9.99953602D-01  9.99971776D-01  5.32683456D+01  2.20022637D+01  4.37231223D+00  1.69654181D+00
  9.14743560D+00  9.99973898D-01  9.99498007D-01  9.99798086D-01  9.99957846D-01  9.99973428D-01  5.26455007D+01  2.16871746D+01  4.30780192D+00  1.68068551D+00
  9.45390463D+00  9.99974910D-01  9.99551523D-01  9.99820344D-01  9.99962288D-01  9.99975151D-01  5.18409232D+01  2.13013801D+01  4.23107415D+00  1.66198191D+00
  9.76958387D+00  9.99975962D-01  9.99608441D-01  9.99843810D-01  9.99966945D-01  9.99976950D-01  5.08253066D+01  2.08404962D+01  4.14222601D+00  1.64050647D+00
  1.00947185D+01  9.99976734D-01  9.99649045D-01  9.99859462D-01  9.99969954D-01  9.99978165D-01  4.95951572D+01  2.03112999D+01  4.04351852D+00  1.61686601D+00
  1.04295595D+01  9.99977442D-01  9.99680736D-01  9.99872498D-01  9.99972567D-01  9.99979248D-01  4.81814763D+01  1.97301733D+01  3.93839366D+00  1.59191443D+00
  1.07743636D+01  9.99978272D-01  9.99720957D-01  9.99889177D-01  9.99975910D-01  9.99980589D-01  4.66398495D+01  1.91146075D+01  3.82918503D+00  1.56614803D+00
  1.11293934D+01  9.99978924D-01  9.99747497D-01  9.99900074D-01  9.99978120D-01  9.99981541D-01  4.50300148D+01  1.84738954D+01  3.71508725D+00  1.53918904D+00
  1.14949176D+01  9.99979646D-01  9.99781750D-01  9.99914003D-01  9.99980899D-01  9.99982675D-01  4.34005447D+01  1.78063272D+01  3.59203314D+00  1.50978051D+00
  1.18712110D+01  9.99980264D-01  9.99806425D-01  9.99924273D-01  9.99983004D-01  9.99983582D-01  4.17853849D+01  1.71047356D+01  3.45485764D+00  1.47639091D+00
  1.22585547D+01  9.99981018D-01  9.99836726D-01  9.99937563D-01  9.99985851D-01  9.99984767D-01  4.02031005D+01  1.63644330D+01  3.30032117D+00  1.43806149D+00
  1.26572363D+01  9.99981634D-01  9.99861784D-01  9.99947809D-01  9.99987943D-01  9.99985670D-01  3.86444088D+01  1.55844903D+01  3.12863313D+00  1.39487325D+00
  1.30675498D+01  9.99982049D-01  9.99874646D-01  9.99952705D-01  9.99988889D-01  9.99986159D-01  3.70475849D+01  1.47590337D+01  2.94211804D+00  1.34764673D+00
  1.34897960D+01  9.99982471D-01  9.99888284D-01  9.99957885D-01  9.99989886D-01  9.99986665D-01  3.52836561D+01  1.38661872D+01  2.74215030D+00  1.29712357D+00
  1.39242821D+01  9.99982977D-01  9.99908488D-01  9.99965689D-01  9.99991383D-01  9.99987344D-01  3.31802548D+01  1.28682033D+01  2.52732226D+00  1.24338210D+00
  1.43713228D+01  9.99983444D-01  9.99926387D-01  9.99972443D-01  9.99992666D-01  9.99987947D-01  3.05905503D+01  1.17294347D+01  2.29499845D+00  1.18607952D+00
  1.48312393D+01  9.99983853D-01  9.99941560D-01  9.99977869D-01  9.99993668D-01  9.99988445D-01  2.74760711D+01  1.04434435D+01  2.04541202D+00  1.12537595D+00
  1.53043603D+01  9.99984157D-01  9.99945671D-01  9.99979430D-01  9.99993997D-01  9.99988717D-01  2.39532883D+01  9.05092260D+00  1.78511024D+00  1.06278130D+00
  1.57910216D+01  9.99984499D-01  9.99952649D-01  9.99982083D-01  9.99994528D-01  9.99989061D-01  2.02734845D+01  7.63567153D+00  1.52707035D+00  1.00124910D+00
  1.62915668D+01  9.99984834D-01  9.99958355D-01  9.99984251D-01  9.99994971D-01  9.99989380D-01  1.67474516D+01  6.30107879D+00  1.28742666D+00  9.44462279D-01
  1.68063467D+01  9.99985111D-01  9.99960000D-01  9.99984874D-01  9.99995128D-01  9.99989594D-01  1.36557408D+01  5.14064017D+00  1.08088871D+00  8.95784106D-01
  1.73357200D+01  9.99985375D-01  9.99961692D-01  9.99985515D-01  9.99995286D-01  9.99989801D-01  1.11834616D+01  4.21590555D+00  9.17117121D-01  8.57409720D-01
  1.78800534D+01  9.99985642D-01  9.99963417D-01  9.99986168D-01  9.99995447D-01  9.99990010D-01  9.39721055D+00  3.54811003D+00  7.99213474D-01  8.29997964D-01
  1.84397214D+01  9.99985917D-01  9.99965146D-01  9.99986822D-01  9.99995609D-01  9.99990224D-01  8.26099577D+00  3.12295337D+00  7.24363808D-01  8.12799571D-01
  1.90151069D+01  9.99986195D-01  9.99966923D-01  9.99987494D-01  9.99995776D-01  9.99990442D-01  7.67690205D+00  2.90427996D+00  6.86032232D-01  8.04148831D-01
  1.96066009D+01  9.99986460D-01  9.99968717D-01  9.99988173D-01  9.99995942D-01  9.99990652D-01  7.53251644D+00  2.85074242D+00  6.76759855D-01  8.02110659D-01
  2.02146032D+01  9.99986714D-01  9.99970562D-01  9.99988871D-01  9.99996110D-01  9.99990855D-01  7.73787397D+00  2.92918880D+00  6.90493663D-01  8.05046466D-01
  2.08395221D+01  9.99986969D-01  9.99972458D-01  9.99989588D-01  9.99996282D-01  9.99991061D-01  8.23959666D+00  3.11990314D+00  7.23560080D-01  8.11898053D-01
  2.14817745D+01  9.99987231D-01  9.99974406D-01  9.99990326D-01  9.99996459D-01  9.99991272D-01  9.00831093D+00  3.41189880D+00  7.73911384D-01  8.22087741D-01
  2.21417866D+01  9.99987501D-01  9.99976408D-01  9.99991083D-01  9.99996640D-01  9.99991489D-01  1.00050139D+01  3.79022383D+00  8.38932129D-01  8.35064047D-01
  2.28199935D+01  9.99987733D-01  9.99978841D-01  9.99992005D-01  9.99996842D-01  9.99991684D-01  1.11404375D+01  4.22059732D+00  9.12705601D-01  8.49661020D-01
  2.35168398D+01  9.99987939D-01  9.99981396D-01  9.99992973D-01  9.99997044D-01  9.99991859D-01  1.22469937D+01  4.63890278D+00  9.84075010D-01  8.63568827D-01
  2.42327794D+01  9.99988133D-01  9.99984204D-01  9.99994038D-01  9.99997263D-01  9.99992032D-01  1.30834160D+01  4.95324033D+00  1.03691470D+00  8.73280508D-01
  2.49682759D+01  9.99988341D-01  9.99987840D-01  9.99995425D-01  9.99997542D-01  9.99992228D-01  1.33839883D+01  5.06296593D+00  1.05346278D+00  8.74780690D-01
  2.57238028D+01  9.99988562D-01  9.99992221D-01  9.99997087D-01  9.99997872D-01  9.99992443D-01  1.29445649D+01  4.89151754D+00  1.02017583D+00  8.64902697D-01
  2.64998436D+01  9.99988796D-01  9.99997590D-01  9.99999113D-01  9.99998268D-01  9.99992684D-01  1.17118592D+01  4.42007670D+00  9.33771853D-01  8.42806472D-01
  2.72968917D+01  9.99988986D-01  1.00000000D+00  9.99999998D-01  9.99998450D-01  9.99992845D-01  9.82784289D+00  3.70381327D+00  8.04154962D-01  8.10750567D-01
  2.81154513D+01  9.99989149D-01  1.00000000D+00  9.99999998D-01  9.99998473D-01  9.99992951D-01  7.59580804D+00  2.85836221D+00  6.51991685D-01  7.73575521D-01
  2.89560367D+01  9.99989296D-01  1.00000000D+00  9.99999998D-01  9.99998494D-01  9.99993046D-01  5.37730006D+00  2.02045271D+00  5.01657267D-01  7.37043003D-01
  2.98191734D+01  9.99989446D-01  1.00000000D+00  9.99999998D-01  9.99998515D-01  9.99993143D-01  3.47138538D+00  1.30238116D+00  3.73102397D-01  7.05884482D-01
  3.07053973D+01  9.99989600D-01  1.00000000D+00  9.99999998D-01  9.99998537D-01  9.99993243D-01  2.03629474D+00  7.62885101D-01  2.76680719D-01  6.82546940D-01
  3.16152560D+01  9.99989758D-01  1.00000000D+00  9.99999998D-01  9.99998559D-01  9.99993346D-01  1.08221373D+00  4.04931607D-01  2.12796339D-01  6.67097425D-01
  3.25493080D+01  9.99989919D-01  1.00000000D+00  9.99999998D-01  9.99998582D-01  9.99993450D-01  5.19825861D-01  1.94320284D-01  1.75255354D-01  6.58023642D-01
  3.35081234D+01  9.99990062D-01  1.00000000D+00  9.99999998D-01  9.99998602D-01  9.99993544D-01  2.25186931D-01  8.41657645D-02  1.55642757D-01  6.53285108D-01
  3.44922841D+01  9.99990206D-01  1.00000000D+00  9.99999998D-01  9.99998622D-01  9.99993637D-01  8.78016500D-02  3.28827452D-02  1.46521467D-01  6.51082058D-01
  3.55023840D+01  9.99990334D-01  1.00000000D+00  9.99999998D-01  9.99998640D-01  9.99993720D-01  3.07522947D-02  1.16182858D-02  1.42742960D-01  6.50169706D-01
  3.65390289D+01  9.99990466D-01  1.00000000D+00  9.99999998D-01  9.99998658D-01  9.99993806D-01  9.65522090D-03  3.76520067D-03  1.41348786D-01  6.49833166D-01
  3.76028371D+01  9.99990601D-01  1.00000000D+00  9.99999998D-01  9.99998677D-01  9.99993893D-01  2.71114310D-03  1.18361085D-03  1.40890852D-01  6.49722652D-01
  3.86944395D+01  9.99990739D-01  1.00000000D+00  9.99999998D-01  9.99998697D-01  9.99993983D-01  6.79036136D-04  4.29022191D-04  1.40757092D-01  6.49690364D-01
  3.98144797D+01  9.99990881D-01  1.00000000D+00  9.99999998D-01  9.99998717D-01  9.99994076D-01  1.51225245D-04  2.33243043D-04  1.40722395D-01  6.49681966D-01
  4.09636144D+01  9.99991016D-01  1.00000000D+00  9.99999998D-01  9.99998736D-01  9.99994164D-01  2.98361206D-05  1.88262679D-04  1.40714412D-01  6.49680013D-01
  4.21425133D+01  9.99991143D-01  1.00000000D+00  9.99999998D-01  9.99998754D-01  9.99994246D-01  5.19368427D-06  1.79140265D-04  1.40712789D-01  6.49679611D-01
  4.33518599D+01  9.99991266D-01  1.00000000D+00  9.99999998D-01  9.99998771D-01  9.99994325D-01  7.96035627D-07  1.77513813D-04  1.40712513D-01  6.49679558D-01
